timestamp,t_bmp,presion_hpa,altitud,t_dht,humedad
841526974,22.1,1008.95,34.44,22.6,63.9
841526975,22.1,1009.01,35.2,22.6,63.9
841526976,22.1,1009.05,35.86,22.6,63.9
841526977,22.1,1008.95,35.2,22.6,64.0
841526978,22.1,1008.97,35.78,22.6,64.0
841526979,22.1,1009.01,36.45,22.6,64.0
841526980,22.1,1008.91,35.36,22.6,64.0
841526981,22.1,1009.03,35.45,22.6,64.0
841526982,22.1,1008.98,35.61,22.6,64.0
841526983,22.1,1009.07,35.28,22.6,64.0
841526984,22.1,1009.01,34.36,22.6,63.9
841526985,22.1,1009.06,35.11,22.6,63.9
841526986,22.1,1008.96,34.94,22.6,64.0
841526987,22.1,1008.91,35.7,22.6,64.0
841526988,22.1,1008.96,35.95,22.6,64.0
841526989,22.1,1009.03,35.28,22.6,64.0
841526990,22.1,1009.15,34.94,22.6,64.0
841526991,22.1,1008.95,36.11,22.6,64.0
841526992,22.1,1008.99,35.36,22.6,64.0
841526993,22.1,1009.1,34.02,22.6,63.9
841526994,22.1,1009.09,35.28,22.6,63.9
841526995,22.1,1009.03,34.69,22.6,63.9
841526996,22.1,1009.02,35.7,22.6,63.9
841526997,22.1,1009.13,34.86,22.6,63.9
841526998,22.1,1009.1,34.69,22.6,63.9
841526999,22.1,1009.06,34.78,22.6,63.9
841527000,22.1,1009.12,34.61,22.6,63.9
841527001,22.1,1009.09,35.11,22.6,63.9
841527002,22.1,1009.05,34.78,22.6,63.9
841527003,22.1,1009.05,34.78,22.6,63.9
841527004,22.1,1009.05,34.78,22.6,63.8
841527005,22.1,1009.11,34.86,22.6,63.8
841527006,22.1,1009.02,35.11,22.6,63.8
841527007,22.1,1009.01,34.69,22.6,63.8
841527008,22.1,1009.04,34.28,22.6,63.8
841527009,22.1,1008.99,35.2,22.7,63.8
841527010,22.1,1009.07,34.44,22.7,63.8
841527011,22.1,1009.02,35.03,22.6,63.8
841527012,22.1,1009.14,34.44,22.6,63.8
841527013,22.1,1009.06,35.36,22.6,63.8
841527014,22.1,1009.09,34.19,22.6,63.8
841527015,22.1,1009.07,34.36,22.6,63.8
841527016,22.1,1009.09,34.61,22.6,63.8
841527017,22.1,1009.1,34.78,22.6,63.8
841527018,22.1,1009.12,35.53,22.6,63.8
841527019,22.1,1009.09,34.36,22.6,63.8
841527020,22.1,1009.08,34.78,22.6,63.8
841527021,22.1,1009.03,33.94,22.6,63.8
841527022,22.1,1009.07,35.36,22.7,63.8
841527023,22.1,1009.05,35.61,22.7,63.8
841527024,22.1,1009.04,35.36,22.7,63.8
841527025,22.1,1009.08,35.2,22.7,63.8
841527026,22.1,1008.98,34.53,22.7,63.8
841527027,22.1,1009.22,34.11,22.6,63.7
841527028,22.1,1009.04,34.11,22.6,63.7
841527029,22.1,1009.12,34.11,22.7,63.7
841527030,22.1,1009.13,34.53,22.7,63.7
841527031,22.1,1009.11,34.53,22.7,63.7
841527032,22.1,1009.05,34.19,22.6,63.7
841527033,22.1,1009.02,35.28,22.6,63.7
841527034,22.1,1009.05,34.69,22.7,63.7
841527035,22.1,1009.05,35.11,22.7,63.7
841527036,22.1,1009.08,35.28,22.6,63.7
841527037,22.1,1009.06,35.2,22.6,63.7
841527038,22.1,1009.15,34.11,22.7,63.6
841527039,22.1,1009.1,34.44,22.7,63.6
841527040,22.1,1009.14,34.44,22.7,63.6
841527041,22.1,1009.09,34.28,22.6,63.6
841527042,22.1,1009.15,34.44,22.6,63.6
841527043,22.1,1009.07,34.11,22.7,63.7
841527044,22.1,1009.18,34.53,22.7,63.7
841527045,22.1,1009.15,34.28,22.7,63.6
841527046,22.1,1009.07,34.44,22.7,63.6
841527047,22.1,1009.04,34.11,22.7,63.6
841527048,22.1,1009.1,34.36,22.7,63.6
841527049,22.2,1009.11,34.78,22.7,63.6
841527050,22.2,1009.12,35.28,22.6,63.6
841527051,22.2,1009.14,34.36,22.6,63.6
841527052,22.2,1009.02,35.11,22.6,63.7
841527053,22.1,1009.09,35.45,22.6,63.7
841527054,22.2,1009.11,34.94,22.6,63.7
841527055,22.1,1009.12,34.36,22.6,63.7
841527056,22.1,1009.11,34.28,22.6,63.7
841527057,22.1,1009.09,34.78,22.6,63.7
841527058,22.1,1009.08,34.61,22.6,63.7
841527059,22.1,1009.1,34.53,22.6,63.7
841527060,22.1,1009.05,34.36,22.6,63.7
841527061,22.1,1009.12,33.94,22.6,63.8
841527062,22.1,1009.15,34.02,22.6,63.8
841527063,22.1,1009.08,33.94,22.6,63.8
841527064,22.1,1009.06,34.44,22.6,63.7
841527065,22.1,1009.12,34.69,22.6,63.7
841527066,22.1,1009.16,34.36,22.6,63.7
841527067,22.1,1009.13,34.69,22.6,63.7
841527068,22.1,1009.16,34.61,22.6,63.7
841527069,22.1,1009.13,33.94,22.6,63.7
841527070,22.1,1009.06,34.78,22.6,63.8
841527071,22.1,1009.06,34.44,22.6,63.8
841527072,22.1,1009.13,34.11,22.6,63.8
841527073,22.1,1009.05,33.86,22.6,63.7
841527074,22.1,1009.03,34.78,22.6,63.7
841527075,22.1,1009.16,33.86,22.6,63.7
841527076,22.1,1009.09,35.11,22.6,63.7
841527077,22.1,1008.97,34.19,22.6,63.7
841527078,22.1,1009.07,34.44,22.6,63.7
841527079,22.1,1009.04,35.45,22.6,63.7
841527080,22.1,1009.09,34.53,22.6,63.7
841527081,22.1,1009.09,34.28,22.6,63.7
841527082,22.1,1009.03,34.11,22.6,63.8
841527083,22.1,1009.07,34.86,22.6,63.8
841527084,22.1,1009.09,35.03,22.6,63.7
841527085,22.1,1009.12,33.69,22.6,63.7
841527086,22.1,1009.02,34.36,22.6,63.7
841527087,22.1,1009.06,34.19,22.6,63.7
841527088,22.1,1009.04,35.61,22.6,63.7
841527089,22.1,1009.12,34.11,22.6,63.7
841527090,22.1,1009.09,34.69,22.6,63.7
841527091,22.1,1009.07,34.69,22.6,63.7
841527092,22.1,1009.05,34.86,22.6,63.7
841527093,22.1,1009.1,34.19,22.6,63.6
841527094,22.1,1008.95,35.11,22.6,63.6
841527095,22.1,1009.04,35.28,22.6,63.6
841527096,22.1,1008.99,35.11,22.6,63.7
841527097,22.1,1009.02,34.69,22.6,63.7
841527098,22.1,1009.02,35.11,22.6,63.7
841527099,22.1,1008.96,35.61,22.6,63.7
841527100,22.1,1009.01,34.94,22.6,63.7
841527101,22.1,1009.11,35.2,22.6,63.7
841527102,22.1,1009.1,34.02,22.6,63.7
841527103,22.1,1009.07,35.03,22.6,63.7
841527104,22.1,1008.95,34.61,22.6,63.7
841527105,22.1,1009.09,34.94,22.6,63.7
841527106,22.1,1009.11,33.94,22.6,63.7
841527107,22.1,1009.07,34.61,22.6,63.7
841527108,22.1,1009.07,34.02,22.6,63.7
841527109,22.0,1009.12,34.19,22.6,63.7
841527110,22.1,1009.1,34.61,22.6,63.7
841527111,22.1,1009.14,34.28,22.6,63.7
841527112,22.1,1009.18,34.78,22.6,63.7
841527113,22.1,1009.06,34.19,22.6,63.7
841527114,22.0,1009.05,34.44,22.6,63.7
841527115,22.0,1009.12,33.53,22.6,63.7
841527116,22.1,1009.06,34.28,22.6,63.6
841527117,22.1,1009.13,33.94,22.6,63.6
841527118,22.0,1009.0,35.61,22.6,63.7
841527119,22.0,1009.15,34.86,22.6,63.7
841527120,22.0,1009.09,34.36,22.6,63.7
841527121,22.0,1009.15,34.53,22.6,63.7
841527122,22.0,1009.09,34.19,22.6,63.7
841527182,22.0,1009.1,34.28,22.6,63.6
841527182,22.0,1009.07,35.28,22.6,63.6
841527182,22.0,1009.09,34.78,22.6,63.6
841527183,22.0,1009.02,34.94,22.6,63.7
841527183,22.0,1009.1,35.2,22.6,63.7
841527184,22.0,1008.99,35.95,22.6,63.7
841527185,22.0,1009.08,34.36,22.6,63.7
841527186,22.0,1009.01,35.03,22.6,63.7
841527187,22.0,1009.04,35.28,22.6,63.8
841527188,22.0,1009.02,34.78,22.6,63.8
841527189,22.0,1009.02,34.86,22.6,63.8
841527190,22.0,1009.05,34.19,22.6,63.8
841527191,22.0,1009.07,34.86,22.6,63.8
841527192,22.0,1009.14,34.86,22.6,63.7
841527193,22.0,1009.06,34.53,22.6,63.7
841527194,22.0,1009.04,34.86,22.6,63.7
841527195,22.0,1009.01,34.78,22.6,63.7
841527196,22.0,1009.07,35.61,22.6,63.7
841527197,22.0,1009.01,34.78,22.6,63.7
841527198,22.0,1009.01,35.11,22.6,63.7
841527199,22.0,1009.07,34.61,22.6,63.7
841527200,22.0,1009.07,35.03,22.6,63.7
841527201,22.0,1009.02,35.2,22.6,63.7
841527202,22.0,1009.05,34.78,22.6,63.7
841527203,22.0,1009.02,35.95,22.6,63.7
841527204,22.0,1008.94,35.95,22.6,63.7
841527205,22.0,1009.05,34.44,22.6,63.8
841527206,22.0,1008.98,35.45,22.6,63.8
841527207,22.0,1008.99,34.69,22.6,63.8
841527208,22.0,1008.98,35.36,22.6,63.8
841527209,22.0,1009.09,35.11,22.6,63.8
841527210,22.0,1008.96,35.28,22.6,63.7
841527211,22.0,1008.98,35.45,22.6,63.7
841527212,22.0,1008.99,35.7,22.6,63.7
841527213,22.0,1009.01,35.28,22.6,63.7
841527214,22.0,1009.01,34.94,22.6,63.8
841527215,22.0,1008.99,35.78,22.6,63.8
841527216,22.0,1008.99,34.53,22.6,63.8
841527217,22.0,1009.02,35.61,22.5,63.7
841527218,22.0,1009.08,34.94,22.5,63.7
841527219,22.0,1009.05,34.28,22.6,63.8
841527220,22.0,1009.06,34.44,22.6,63.8
841527221,22.0,1009.07,34.11,22.5,63.7
841527222,22.0,1009.04,34.86,22.5,63.7
841527223,22.0,1009.01,35.7,22.5,63.7
841527224,22.0,1009.01,34.28,22.6,63.7
841527225,22.0,1009.07,33.86,22.6,63.7
841527226,22.0,1009.05,35.28,22.6,63.8
841527227,22.0,1009.04,35.36,22.6,63.8
841527228,22.0,1009.06,34.78,22.6,63.7
841527229,22.0,1008.98,35.11,22.6,63.7
841527230,22.0,1009.02,34.02,22.6,63.8
841527231,22.0,1009.01,34.78,22.6,63.8
841527232,22.0,1009.02,34.61,22.6,63.8
841527233,22.0,1009.11,34.53,22.6,63.7
841527234,22.0,1009.01,35.2,22.6,63.7
841527235,22.0,1008.99,34.86,22.6,63.8
841527236,22.0,1009.03,34.11,22.6,63.8
841527237,22.0,1009.07,34.61,22.6,63.7
841527238,22.0,1009.01,34.86,22.6,63.7
841527239,22.0,1009.03,35.7,22.6,63.7
841527240,22.0,1008.97,34.94,22.6,63.8
841527241,22.0,1009.05,34.11,22.6,63.8
841527242,22.0,1009.04,34.53,22.6,63.8
841527243,22.0,1009.0,35.36,22.6,63.8
841527244,22.0,1009.08,35.2,22.6,63.7
841527245,22.0,1009.05,35.2,22.6,63.7
841527246,22.0,1009.01,35.36,22.6,63.7
841527247,22.0,1009.02,34.86,22.6,63.7
841527248,22.0,1009.06,34.69,22.6,63.7
841527249,22.0,1009.03,34.69,22.6,63.8
841527250,22.0,1009.05,34.94,22.6,63.8
841527251,22.0,1009.04,34.78,22.6,63.7
841527252,22.0,1008.94,36.53,22.6,63.7
841527253,22.0,1009.02,34.53,22.6,63.8
841527254,22.0,1009.08,35.36,22.6,63.8
841527255,22.0,1009.02,35.45,22.6,63.8
841527256,22.0,1009.03,34.53,22.6,63.8
841527257,22.0,1009.01,35.36,22.6,63.8
841527258,22.0,1009.01,35.86,22.6,63.8
841527259,22.0,1009.01,35.28,22.6,63.8
841527260,22.0,1009.06,35.03,22.6,63.8
841527261,22.0,1009.04,34.19,22.6,63.8
841527262,22.0,1008.95,35.45,22.6,63.7
841527263,22.0,1008.98,34.78,22.6,63.7
841527264,22.0,1009.04,35.2,22.6,63.7
841527265,22.0,1009.04,34.86,22.6,63.7
841527266,22.0,1009.04,34.28,22.6,63.7
841527267,22.0,1009.12,34.28,22.6,63.7
841527268,22.0,1009.04,35.03,22.6,63.7
841527269,22.0,1009.07,35.03,22.6,63.7
841527270,22.0,1009.06,35.53,22.6,63.7
841527271,22.0,1009.11,34.86,22.6,63.7
841527272,22.0,1008.98,34.94,22.6,63.8
841527273,22.0,1009.03,34.94,22.6,63.8
841527274,22.0,1009.04,35.2,22.6,63.7
841527275,22.0,1009.06,35.36,22.6,63.7
841527276,22.0,1009.05,34.78,22.6,63.7
841527277,22.0,1009.02,35.28,22.6,63.7
841527278,22.0,1008.95,35.53,22.5,63.7
841527279,22.0,1009.0,35.2,22.5,63.7
841527280,22.0,1009.02,35.28,22.5,63.7
841527281,22.0,1009.05,35.03,22.5,63.7
841527282,22.0,1009.1,34.69,22.5,63.7
841527283,22.0,1009.12,35.28,22.5,63.7
841527284,22.0,1009.09,34.78,22.5,63.7
841527285,22.0,1009.01,34.11,22.5,63.7
841527286,22.0,1009.08,34.36,22.5,63.7
841527287,22.0,1009.04,34.86,22.5,63.7
841527288,22.0,1008.98,34.86,22.5,63.6
841527289,22.0,1009.0,35.36,22.5,63.6
841527290,22.0,1009.02,35.11,22.5,63.7
841527291,22.0,1009.07,35.36,22.5,63.7
841527292,22.0,1008.99,35.28,22.5,63.7
841527293,22.0,1009.08,34.86,22.5,63.7
841527294,22.0,1008.97,35.36,22.5,63.7
841527295,22.0,1008.98,34.53,22.5,63.7
841527296,22.0,1009.07,35.03,22.5,63.7
841527297,22.0,1009.02,34.19,22.5,63.7
841527298,22.0,1009.08,34.94,22.5,63.7
841527299,22.0,1009.06,35.28,22.5,63.7
841527300,22.0,1009.1,34.19,22.5,63.7
841527301,22.0,1009.1,35.11,22.5,63.7
841527302,22.0,1009.11,34.28,22.5,63.7
841527303,22.0,1009.07,35.36,22.5,63.7
841527304,22.0,1009.12,34.28,22.5,63.7
841527305,22.0,1009.02,33.69,22.5,63.7
841527306,22.0,1009.04,35.28,22.5,63.8
841527307,22.0,1009.03,34.94,22.5,63.8
841527308,22.0,1009.0,35.03,22.5,63.7
841527309,22.0,1009.0,35.11,22.5,63.7
841527310,22.0,1009.1,34.78,22.5,63.8
841527311,22.0,1009.06,35.28,22.5,63.8
841527312,22.0,1009.18,34.61,22.5,63.8
841527313,22.0,1009.1,34.61,22.5,63.7
841527314,22.0,1009.02,35.11,22.5,63.7
841527315,22.0,1009.12,34.69,22.5,63.7
841527316,22.0,1009.11,35.2,22.5,63.7
841527317,22.0,1009.09,33.86,22.6,63.8
841527318,22.0,1009.1,34.02,22.6,63.8
841527319,22.0,1009.12,35.28,22.6,63.8
841527320,22.0,1009.07,33.69,22.6,63.7
841527321,22.0,1008.95,34.69,22.6,63.7
841527322,22.0,1009.08,34.86,22.6,63.7
841527323,22.0,1009.13,34.53,22.6,63.7
841527324,22.0,1009.02,34.86,22.6,63.7
841527325,22.0,1009.12,34.44,22.6,63.7
841527326,22.0,1009.09,34.44,22.6,63.7
841527327,22.0,1009.12,34.28,22.6,63.7
841527328,22.0,1009.1,34.11,22.6,63.7
841527329,22.0,1009.1,34.69,22.6,63.7
841527330,22.0,1009.05,34.53,22.6,63.7
841527331,22.0,1009.11,34.69,22.6,63.7
841527332,22.0,1009.08,34.19,22.6,63.7
841527333,22.0,1008.99,35.11,22.6,63.6
841527334,22.0,1009.08,34.69,22.6,63.6
841527335,22.0,1009.09,34.36,22.6,63.6
841527336,22.0,1009.13,34.53,22.6,63.7
841527337,22.0,1009.09,34.11,22.6,63.7
841527338,22.0,1009.17,34.19,22.6,63.6
841527339,22.0,1009.06,34.94,22.6,63.6
841527340,22.0,1009.05,34.28,22.6,63.6
841527341,22.0,1009.01,35.11,22.6,63.6
841527342,22.0,1009.18,33.86,22.6,63.6
841527343,22.0,1009.16,34.86,22.6,63.6
841527344,22.0,1009.06,34.78,22.6,63.6
841527345,22.0,1009.02,35.03,22.6,63.6
841527346,22.0,1009.06,35.61,22.6,63.6
841527347,22.0,1009.05,34.19,22.6,63.6
841527348,22.0,1009.04,35.11,22.6,63.6
841527349,22.0,1009.1,34.28,22.6,63.6
841527350,22.0,1009.1,34.19,22.6,63.6
841527351,22.0,1009.06,34.19,22.6,63.6
841527352,22.0,1009.13,33.94,22.6,63.6
841527353,22.0,1009.09,33.94,22.6,63.6
841527354,22.0,1009.05,34.36,22.6,63.5
841527355,22.0,1009.08,34.61,22.6,63.5
841527356,22.0,1009.03,33.86,22.6,63.6
841527357,22.0,1009.19,34.94,22.6,63.6
841527358,22.0,1009.11,34.53,22.6,63.6
841527359,22.0,1009.11,34.28,22.6,63.6
841527360,22.0,1009.07,34.69,22.6,63.6
841527361,22.0,1009.06,34.53,22.6,63.5
841527362,22.0,1009.14,33.86,22.6,63.5
841527363,22.0,1009.05,34.36,22.6,63.5
841527364,22.0,1009.02,34.28,22.6,63.5
841527365,22.0,1009.12,34.02,22.6,63.6
841527366,22.0,1009.14,34.44,22.6,63.6
841527367,22.0,1009.12,33.94,22.6,63.6
841527368,22.0,1009.13,34.53,22.6,63.6
841527369,22.0,1009.12,34.53,22.6,63.6
841527370,22.0,1009.08,34.19,22.6,63.5
841527371,22.0,1009.12,34.36,22.6,63.5
841527372,22.0,1009.04,34.61,22.6,63.5
841527373,22.0,1009.15,34.53,22.6,63.5
841527374,22.0,1009.16,34.11,22.6,63.5
841527375,22.0,1009.09,34.61,22.6,63.5
841527376,22.0,1009.05,34.36,22.6,63.5
841527377,22.0,1009.03,34.94,22.6,63.6
841527378,22.0,1009.16,33.86,22.6,63.6
841527379,22.0,1009.14,34.69,22.6,63.6
841527380,22.0,1009.18,34.69,22.6,63.6
841527381,22.0,1009.15,34.53,22.6,63.6
841527382,22.0,1009.17,34.36,22.6,63.6
841527383,22.0,1009.07,35.45,22.6,63.6
841527384,22.0,1009.13,34.44,22.6,63.6
841527385,22.0,1009.01,34.94,22.6,63.6
841527386,22.0,1009.07,34.36,22.6,63.6
841527387,22.0,1009.09,34.19,22.6,63.6
841527388,22.0,1009.11,34.61,22.6,63.6
841527389,22.0,1009.1,35.11,22.6,63.6
841527390,22.0,1009.05,34.53,22.6,63.6
841527391,22.0,1009.02,34.86,22.6,63.6
841527392,22.0,1009.07,35.28,22.6,63.6
841527393,22.0,1009.1,34.53,22.6,63.6
841527394,22.0,1009.09,34.44,22.6,63.6
841527395,22.0,1009.14,34.11,22.6,63.6
841527396,22.0,1009.16,34.11,22.6,63.6
841527397,22.0,1009.09,34.86,22.6,63.6
841527398,22.0,1009.13,34.36,22.6,63.6
841527399,22.0,1009.19,33.94,22.6,63.6
841527400,22.0,1009.13,34.19,22.6,63.6
841527401,22.0,1009.14,34.28,22.6,63.6
841527402,22.0,1009.11,34.86,22.6,63.6
841527403,22.0,1009.17,33.44,22.6,63.6
841527404,22.0,1009.19,34.19,22.6,63.6
841527405,22.0,1009.1,34.28,22.6,63.6
841527406,22.0,1009.12,34.28,22.6,63.6
841527407,22.0,1009.16,34.69,22.6,63.6
841527408,22.0,1009.17,34.02,22.6,63.6
841527409,22.0,1009.02,35.11,22.6,63.6
841527410,22.0,1009.15,34.36,22.6,63.6
841527411,22.0,1009.12,34.44,22.6,63.6
841527412,22.0,1009.15,34.28,22.6,63.6
841527413,22.0,1009.19,33.86,22.6,63.5
841527414,22.0,1009.19,33.61,22.6,63.5
841527416,22.0,1009.13,34.53,22.6,63.5
841527416,22.0,1009.15,34.94,22.6,63.6
841527417,22.0,1009.1,34.19,22.6,63.6
841527418,22.0,1009.09,33.94,22.6,63.5
841527419,22.0,1009.09,33.78,22.6,63.5
841527420,22.0,1009.08,34.61,22.6,63.5
841527421,22.0,1009.18,34.44,22.6,63.5
841527422,22.0,1009.06,34.61,22.6,63.6
841527482,22.0,1009.11,34.69,22.6,63.6
841527482,22.0,1009.13,33.53,22.6,63.6
841527482,22.0,1009.15,34.86,22.6,63.6
841527483,22.0,1009.2,34.28,22.6,63.5
841527484,22.0,1009.17,33.78,22.6,63.5
841527485,22.0,1009.18,34.53,22.6,63.4
841527485,22.0,1009.15,34.11,22.6,63.4
841527486,22.0,1009.12,33.69,22.6,63.5
841527487,22.0,1009.19,33.94,22.6,63.5
841527488,22.0,1009.18,33.44,22.6,63.5
841527489,22.0,1009.19,34.02,22.6,63.4
841527491,22.0,1009.12,33.53,22.6,63.4
841527491,22.0,1009.03,34.28,22.6,63.4
841527493,22.0,1009.09,34.69,22.6,63.4
841527493,22.0,1009.14,33.78,22.6,63.5
841527494,22.0,1009.08,34.86,22.6,63.5
841527495,22.0,1009.15,33.36,22.6,63.5
841527496,22.0,1009.16,33.86,22.6,63.4
841527497,22.0,1009.2,34.94,22.6,63.4
841527499,22.0,1009.15,33.78,22.6,63.4
841527499,22.0,1009.16,33.94,22.6,63.4
841527501,22.0,1009.09,34.28,22.6,63.4
841527501,22.0,1009.2,33.36,22.6,63.4
841527502,22.0,1009.15,34.11,22.6,63.4
841527504,22.0,1009.13,34.19,22.6,63.4
841527504,22.0,1009.2,34.11,22.6,63.4
841527505,22.0,1009.12,34.11,22.6,63.5
841527506,22.0,1009.21,34.44,22.6,63.5
841527508,22.0,1009.11,33.53,22.6,63.5
841527508,22.0,1009.13,33.69,22.6,63.5
841527510,22.0,1009.19,33.69,22.6,63.5
841527510,22.0,1009.15,34.61,22.6,63.5
841527511,22.0,1009.17,34.44,22.6,63.5
841527513,22.0,1009.11,34.11,22.6,63.5
841527513,22.0,1009.12,33.69,22.6,63.5
841527514,22.0,1009.07,34.78,22.6,63.5
841527515,22.0,1009.15,33.53,22.6,63.5
841527517,22.0,1009.12,34.44,22.6,63.5
841527517,22.0,1009.19,34.02,22.6,63.5
841527519,22.0,1009.22,33.11,22.6,63.4
841527519,22.0,1009.21,34.44,22.6,63.4
841527520,22.0,1009.21,34.28,22.6,63.4
841527522,22.0,1009.14,34.44,22.6,63.4
841527522,22.0,1009.24,33.27,22.6,63.4
841527523,22.0,1009.13,33.44,22.6,63.5
841527524,22.0,1009.23,33.11,22.6,63.5
841527525,22.0,1009.23,33.19,22.6,63.5
841527527,22.0,1009.18,33.78,22.6,63.5
841527527,22.0,1009.17,34.69,22.6,63.5
841527528,22.0,1009.13,33.61,22.6,63.4
841527530,22.0,1009.19,34.02,22.6,63.4
841527530,22.0,1009.16,34.53,22.6,63.4
841527531,22.0,1009.15,34.11,22.6,63.4
841527532,22.0,1009.15,33.44,22.6,63.4
841527533,22.0,1009.14,33.78,22.6,63.4
841527535,22.0,1009.21,33.53,22.6,63.4
841527535,22.0,1009.08,34.69,22.6,63.4
841527537,22.0,1009.2,33.69,22.6,63.4
841527537,22.0,1009.17,34.61,22.6,63.4
841527538,22.0,1009.08,34.28,22.6,63.4
841527539,22.0,1009.13,34.61,22.6,63.5
841527541,22.0,1009.07,35.2,22.6,63.5
841527541,22.0,1009.11,35.03,22.6,63.4
841527543,22.0,1009.05,34.61,22.6,63.4
841527544,22.0,1009.12,34.44,22.6,63.4
841527544,22.0,1009.06,34.78,22.6,63.4
841527546,22.0,1009.08,33.69,22.6,63.4
841527546,22.0,1009.13,35.03,22.6,63.4
841527547,22.0,1009.03,35.03,22.6,63.4
841527548,22.0,1009.08,34.94,22.6,63.4
841527550,22.0,1009.16,33.86,22.6,63.4
841527550,22.0,1009.12,34.44,22.6,63.5
841527552,22.0,1009.15,33.61,22.6,63.5
841527553,22.0,1009.07,34.28,22.6,63.5
841527553,22.0,1009.06,34.44,22.6,63.4
841527555,22.0,1009.13,34.11,22.6,63.4
841527555,22.0,1009.13,34.36,22.6,63.4
841527556,22.0,1009.04,34.02,22.6,63.4
841527557,22.0,1009.08,34.44,22.6,63.4
841527559,22.0,1009.16,33.94,22.6,63.4
841527559,22.0,1009.1,34.36,22.6,63.4
841527561,22.0,1009.12,35.11,22.6,63.5
841527562,22.0,1009.15,34.11,22.6,63.5
841527562,22.0,1009.12,34.11,22.6,63.5
841527564,22.0,1009.16,34.36,22.6,63.5
841527564,22.0,1009.17,34.44,22.6,63.5
841527565,22.0,1009.09,34.61,22.6,63.5
841527566,22.0,1009.09,34.19,22.6,63.4
841527568,22.0,1009.14,34.11,22.6,63.4
841527568,22.0,1009.1,34.36,22.6,63.4
841527570,22.0,1009.15,33.78,22.6,63.4
841527571,22.0,1009.1,33.61,22.6,63.4
841527571,22.0,1009.08,33.78,22.6,63.4
841527573,22.0,1009.14,33.94,22.6,63.4
841527573,22.0,1009.15,34.19,22.6,63.4
841527574,22.0,1009.16,34.19,22.6,63.4
841527575,22.0,1009.15,33.69,22.6,63.4
841527577,22.0,1009.06,33.78,22.6,63.4
841527577,22.0,1009.13,34.36,22.6,63.4
841527579,22.0,1009.16,34.36,22.6,63.4
841527580,22.0,1009.12,34.11,22.6,63.4
841527580,22.0,1009.04,34.86,22.6,63.4
841527582,22.0,1009.11,34.53,22.6,63.4
841527582,22.0,1009.11,34.36,22.6,63.4
841527583,22.0,1009.07,34.69,22.6,63.4
841527584,22.0,1009.06,34.69,22.6,63.4
841527586,22.0,1009.16,33.94,22.6,63.5
841527586,22.0,1009.18,34.11,22.6,63.5
841527588,22.0,1009.15,34.02,22.6,63.4
841527589,22.0,1009.14,33.69,22.6,63.4
841527589,22.0,1009.18,33.78,22.6,63.5
841527591,22.0,1009.1,34.19,22.6,63.5
841527591,22.0,1009.15,33.61,22.6,63.5
841527592,22.0,1009.11,34.69,22.6,63.5
841527593,22.0,1009.18,33.86,22.6,63.5
841527595,22.0,1009.17,34.11,22.6,63.5
841527596,22.0,1009.06,34.44,22.6,63.5
841527597,22.0,1009.16,34.28,22.6,63.5
841527598,22.0,1009.11,34.02,22.6,63.5
841527599,22.0,1009.2,33.86,22.6,63.5
841527600,22.0,1009.14,34.44,22.6,63.5
841527601,22.0,1009.13,34.28,22.6,63.5
841527601,21.9,1009.06,34.28,22.6,63.6
841527603,22.0,1009.12,34.94,22.6,63.6
841527603,22.0,1009.13,34.28,22.5,63.6
841527604,22.0,1009.06,34.44,22.5,63.6
841527606,22.0,1009.15,34.28,22.6,63.6
841527607,22.0,1009.16,33.94,22.6,63.6
841527608,22.0,1009.16,34.78,22.6,63.6
841527609,21.9,1009.13,34.44,22.6,63.6
841527610,22.0,1009.06,35.2,22.6,63.6
841527610,22.0,1009.06,33.78,22.6,63.6
841527612,21.9,1009.13,34.53,22.6,63.6
841527612,22.0,1009.15,33.69,22.6,63.6
841527613,22.0,1009.11,34.61,22.6,63.6
841527615,22.0,1009.12,34.78,22.6,63.6
841527616,22.0,1009.06,34.28,22.6,63.6
841527617,21.9,1009.14,34.19,22.6,63.6
841527618,22.0,1009.14,34.53,22.6,63.6
841527619,21.9,1009.16,34.78,22.6,63.6
841527620,22.0,1009.12,34.44,22.5,63.6
841527621,21.9,1009.06,34.61,22.5,63.6
841527622,21.9,1009.06,34.53,22.6,63.6
841527623,21.9,1009.13,35.2,22.6,63.6
841527624,21.9,1009.07,34.69,22.6,63.6
841527625,21.9,1009.13,34.44,22.6,63.6
841527626,21.9,1009.11,34.11,22.6,63.6
841527627,21.9,1009.07,34.94,22.6,63.6
841527628,21.9,1009.13,34.44,22.6,63.6
841527629,21.9,1009.08,34.28,22.6,63.6
841527630,21.9,1009.15,34.61,22.6,63.6
841527631,21.9,1009.12,34.44,22.6,63.6
841527632,21.9,1009.06,34.19,22.6,63.6
841527633,21.9,1009.18,33.61,22.6,63.6
841527634,22.0,1009.16,33.94,22.6,63.6
841527635,22.0,1009.15,33.61,22.6,63.6
841527636,21.9,1009.13,33.94,22.6,63.6
841527637,21.9,1009.06,34.78,22.6,63.6
841527638,21.9,1009.09,34.78,22.6,63.6
841527639,22.0,1009.15,33.86,22.6,63.6
841527640,21.9,1009.08,34.28,22.6,63.6
841527641,21.9,1009.07,34.44,22.6,63.6
841527642,22.0,1009.15,33.61,22.6,63.6
841527643,22.0,1009.11,33.69,22.6,63.6
841527644,21.9,1009.11,34.36,22.6,63.6
